# Chimera Neural Network - Saved Model
# W, layer, from, to, weight
# B, layer, neuron, bias
W,0,7,56,0.30058166
W,0,7,57,0.47485164
W,0,7,58,-0.03431811
W,0,7,59,-0.51514518
W,0,7,60,0.33080062
W,0,7,61,0.12938218
W,0,7,62,-0.13926421
W,0,7,63,0.15475947
W,0,7,64,-0.16440804
W,0,7,65,-0.09652909
W,0,7,66,-0.13686652
W,0,7,67,-0.03493300
W,0,7,68,0.02563265
W,0,7,69,0.29060149
W,0,7,70,0.13899960
W,0,7,71,-0.39026728
W,0,7,72,0.17575653
W,0,7,73,0.23253383
W,0,7,74,0.18310647
W,0,7,75,0.17114601
W,0,7,76,-0.00379060
W,0,7,77,-0.24617028
W,0,7,78,0.03531102
W,0,7,79,-0.44229412
W,0,7,80,-0.13814002
W,0,7,81,0.19000995
W,0,7,82,0.13252760
W,0,7,83,0.18927860
W,0,7,84,0.19861315
W,0,7,85,0.11241484
W,0,7,86,0.14558853
W,0,7,87,0.27570909
W,0,7,88,0.08510179
W,0,7,89,-0.04920371
W,0,7,90,0.38139895
W,0,7,91,-0.01166521
W,0,7,92,0.03461022
W,0,7,93,0.01726537
W,0,7,94,-0.08874539
W,0,7,95,0.12896359
W,0,7,96,-0.14854400
W,0,7,97,-0.00634707
W,0,7,98,-0.15686917
W,0,7,99,-0.52282846
W,0,7,100,-0.00714616
W,0,7,101,-0.17689401
W,0,7,102,0.20593631
W,0,7,103,0.08623338
W,0,7,104,0.04784246
W,0,7,105,0.15971532
W,0,7,106,-0.04908216
W,0,7,107,-0.05879690
W,0,7,108,-0.06579515
W,0,7,109,-0.03158931
W,0,7,110,0.10171233
W,0,7,111,-0.04454142
W,0,7,112,0.11343916
W,0,7,113,0.06016184
W,0,7,114,-0.00986399
W,0,7,115,-0.18621613
W,0,7,116,-0.08044323
W,0,7,117,-0.15362763
W,0,7,118,0.11997891
W,0,7,119,0.03984318
W,0,7,120,0.26777175
W,0,7,121,0.23925164
W,0,7,122,-0.12201843
W,0,7,123,0.31153759
W,0,7,124,0.21686549
W,0,7,125,-0.32634881
W,0,7,126,0.04584812
W,0,7,127,-0.36374724
W,0,8,0,-0.05967589
W,0,8,1,0.19929767
W,0,8,2,0.09541392
W,0,8,3,0.00325386
W,0,8,4,-0.39883256
W,0,8,5,-0.17098506
W,0,8,6,0.07177110
W,0,8,7,-0.28335267
W,0,8,8,-0.32385293
W,0,8,9,0.18368208
W,0,8,10,-0.12348508
W,0,8,11,-0.25919101
W,0,8,12,0.01308514
W,0,8,13,-0.00946726
W,0,8,14,0.09109472
W,0,8,15,0.03916425
W,0,8,16,-0.26661459
W,0,8,17,-0.11599611
W,0,8,18,0.07537920
W,0,8,19,-0.28399184
W,0,8,20,-0.06151399
W,0,8,21,-0.10483065
W,0,8,22,-0.06956750
W,0,8,23,0.10123717
W,0,8,24,-0.12006424
W,0,8,25,-0.01358736
W,0,8,26,-0.06074554
W,0,8,27,0.12321025
W,0,8,28,-0.11120556
W,0,8,29,-0.24336509
W,0,8,30,0.07531466
W,0,8,31,-0.12452307
W,0,8,32,0.16009416
W,0,8,33,-0.27459547
W,0,8,34,0.07032110
W,0,8,35,0.31598514
W,0,8,36,-0.08182676
W,0,8,37,-0.19174114
W,0,8,38,-0.10609275
W,0,8,39,-0.15249413
W,0,8,40,-0.14631654
W,0,8,41,0.15010215
W,0,8,42,-0.13200682
W,0,8,43,0.36911041
W,0,8,44,0.07236222
W,0,8,45,0.19526459
W,0,8,46,-0.21451992
W,0,8,47,0.14119487
W,0,8,48,0.06020283
W,0,8,49,-0.00018891
W,0,8,50,-0.20793748
W,0,8,51,0.09215221
W,0,8,52,0.01651446
W,0,8,53,0.14949632
W,0,8,54,0.22059362
W,0,8,55,0.09278685
W,0,8,56,0.21914247
W,0,8,57,-0.20993897
W,0,8,58,-0.47208527
W,0,8,59,-0.05782544
W,0,8,60,-0.01131665
W,0,8,61,-0.08546883
W,0,8,62,-0.03437959
W,0,8,63,0.16490753
W,0,8,64,0.16751671
W,0,8,65,0.33218694
W,0,8,66,0.20984899
W,0,8,67,0.02388181
W,0,8,68,-0.10829320
W,0,8,69,-0.13903309
W,0,8,70,0.29748684
W,0,8,71,-0.22426099
W,0,8,72,0.10108953
W,0,8,73,-0.01529627
W,0,8,74,0.19795376
W,0,8,75,-0.09578551
W,0,8,76,0.07752495
W,0,8,77,0.11365324
W,0,8,78,-0.20485733
W,0,8,79,0.24687570
W,0,8,80,0.17378800
W,0,8,81,-0.19681059
W,0,8,82,-0.10172267
W,0,8,83,-0.14284261
W,0,8,84,-0.31274948
W,0,8,85,0.12975347
W,0,8,86,0.05454546
W,0,8,87,0.31096146
W,0,8,88,-0.13593495
W,0,8,89,-0.11486267
W,0,8,90,0.04308975
W,0,8,91,0.09672993
W,0,8,92,0.18522944
W,0,8,93,0.07938801
W,0,8,94,0.42663974
W,0,8,95,-0.22493179
W,0,8,96,0.46946785
W,0,8,97,0.20375516
W,0,8,98,0.08513063
W,0,8,99,-0.27605513
W,0,8,100,0.06109707
W,0,8,101,0.05417709
W,0,8,102,0.16616799
W,0,8,103,-0.34594202
W,0,8,104,0.13151942
W,0,8,105,-0.06986380
W,0,8,106,-0.15537433
W,0,8,107,0.26296231
W,0,8,108,-0.10039954
W,0,8,109,-0.05055565
W,0,8,110,0.29125983
W,0,8,111,0.29970741
W,0,8,112,0.19559638
W,0,8,113,0.05028420
W,0,8,114,0.03423772
W,0,8,115,-0.19655401
W,0,8,116,0.12864593
W,0,8,117,-0.33215767
W,0,8,118,-0.01379884
W,0,8,119,0.16333929
W,0,8,120,-0.02993618
W,0,8,121,0.24292044
W,0,8,122,0.01058671
W,0,8,123,0.05969555
W,0,8,124,0.25334802
W,0,8,125,-0.20352340
W,0,8,126,0.23737593
W,0,8,127,-0.12062436
W,0,9,0,-0.15663490
W,0,9,1,0.00331841
W,0,9,2,0.10701428
W,0,9,3,-0.15174218
W,0,9,4,0.04259160
W,0,9,5,0.13518524
W,0,9,6,0.16591552
W,0,9,7,0.24938844
W,0,9,8,-0.06904560
W,0,9,9,0.27676532
W,0,9,10,-0.19004089
W,0,9,11,-0.05031124
W,0,9,12,-0.09902097
W,0,9,13,0.15566048
W,0,9,14,0.12196823
W,0,9,15,-0.10999592
W,0,9,16,0.15905310
W,0,9,17,-0.03977717
W,0,9,18,-0.30504602
W,0,9,19,-0.01427152
W,0,9,20,-0.11974699
W,0,9,21,-0.23247051
W,0,9,22,0.08040723
W,0,9,23,-0.20232446
W,0,9,24,0.21390100
W,0,9,25,-0.12972166
W,0,9,26,-0.32871884
W,0,9,27,0.09348439
W,0,9,28,-0.22345050
W,0,9,29,0.13170826
W,0,9,30,-0.05475417
W,0,9,31,-0.05594177
W,0,9,32,-0.21149306
W,0,9,33,0.07373796
W,0,9,34,0.08039434
W,0,9,35,-0.18823807
W,0,9,36,-0.08986597
W,0,9,37,-0.04400212
W,0,9,38,0.23226815
W,0,9,39,0.34676129
W,0,9,40,0.02597814
W,0,9,41,0.06782933
W,0,9,42,-0.04932933
W,0,9,43,-0.04341669
W,0,9,44,0.18325038
W,0,9,45,-0.14740732
W,0,9,46,-0.36843589
W,0,9,47,-0.19703847
W,0,9,48,-0.14113361
W,0,9,49,0.05235606
W,0,9,50,0.01451145
W,0,9,51,0.12295036
W,0,9,52,-0.13738836
W,0,9,53,0.07723230
W,0,9,54,0.02849095
W,0,9,55,-0.25517613
W,0,9,56,-0.14583583
W,0,9,57,-0.04272781
W,0,9,58,0.08947057
W,0,9,59,-0.03662666
W,0,9,60,0.15098807
W,0,9,61,0.16722117
W,0,9,62,-0.00532957
W,0,9,63,0.04333986
W,0,9,64,0.08863606
W,0,9,65,-0.27507168
W,0,9,66,-0.19796228
W,0,9,67,-0.18125412
W,0,9,68,0.14973104
W,0,9,69,-0.08429166
W,0,9,70,-0.13922361
W,0,9,71,0.12414730
W,0,9,72,-0.08558871
W,0,9,73,-0.24897330
W,0,9,74,-0.28022888
W,0,9,75,-0.42105457
W,0,9,76,-0.08828261
W,0,9,77,-0.10581186
W,0,9,78,0.17438518
W,0,9,79,0.14269376
W,0,9,80,0.19778982
W,0,9,81,-0.14047444
W,0,9,82,0.04472208
W,0,9,83,0.03696652
W,0,9,84,-0.19995759
W,0,9,85,0.04463785
W,0,9,86,0.08396834
W,0,9,87,0.00954916
W,0,9,88,-0.26567733
W,0,9,89,0.03247698
W,0,9,90,0.01361803
W,0,9,91,0.01184806
W,0,9,92,-0.17131002
W,0,9,93,0.08377953
W,0,9,94,-0.26533356
W,0,9,95,-0.34081662
W,0,9,96,0.22129087
W,0,9,97,0.18273370
W,0,9,98,-0.13920908
W,0,9,99,0.22180235
W,0,9,100,0.11374430
W,0,9,101,0.12604378
W,0,9,102,-0.02536040
W,0,9,103,-0.01065464
W,0,9,104,0.00907385
W,0,9,105,-0.00846993
W,0,9,106,-0.07704854
W,0,9,107,0.19504672
W,0,9,108,-0.01214261
W,0,9,109,-0.27194574
W,0,9,110,0.14267977
W,0,9,111,-0.03571624
W,0,9,112,0.05497775
W,0,9,113,-0.13658214
W,0,9,114,0.00081634
W,0,9,115,-0.30067018
W,0,9,116,-0.03484267
W,0,9,117,-0.13654351
W,0,9,118,-0.01676778
W,0,9,119,0.39262548
W,0,9,120,-0.28414246
W,0,9,121,0.10367308
W,0,9,122,-0.11515048
W,0,9,123,0.00819736
W,0,9,124,-0.22216870
W,0,9,125,0.09973104
W,0,9,126,-0.03905390
W,0,9,127,-0.17717874
W,0,10,0,0.32641894
W,0,10,1,-0.14767902
W,0,10,2,-0.17547812
W,0,10,3,0.06742776
W,0,10,4,-0.30493459
W,0,10,5,-0.21366218
W,0,10,6,0.02763622
W,0,10,7,-0.15655310
W,0,10,8,-0.05141240
W,0,10,9,-0.18025613
W,0,10,10,0.01191770
W,0,10,11,0.09293179
W,0,10,12,0.02556902
W,0,10,13,-0.04299602
W,0,10,14,0.24333237
W,0,10,15,-0.27879772
W,0,10,16,-0.06396597
W,0,10,17,-0.48040047
W,0,10,18,0.17697547
W,0,10,19,-0.04446977
W,0,10,20,0.18025528
W,0,10,21,-0.30915686
W,0,10,22,0.18806325
W,0,10,23,-0.19532518
W,0,10,24,0.12838364
W,0,10,25,0.06112625
W,0,10,26,-0.10394279
W,0,10,27,-0.20019107
W,0,10,28,-0.33585432
W,0,10,29,0.02148259
W,0,10,30,-0.08630858
W,0,10,31,0.20743322
W,0,10,32,-0.30823043
W,0,10,33,0.01242287
W,0,10,34,-0.22419846
W,0,10,35,-0.30343419
W,0,10,36,-0.10092199
W,0,10,37,-0.16038054
W,0,10,38,0.20078191
W,0,10,39,-0.20931275
W,0,10,40,0.49848920
W,0,10,41,0.09530978
W,0,10,42,-0.08449897
W,0,10,43,0.24570850
W,0,10,44,-0.10178556
W,0,10,45,-0.03466197
W,0,10,46,0.16181293
W,0,10,47,-0.03644292
W,0,10,48,-0.07245015
W,0,10,49,0.16403200
W,0,10,50,-0.08774058
W,0,10,51,-0.06948837
W,0,10,52,0.06094971
W,0,10,53,-0.09155699
W,0,10,54,0.02888019
W,0,10,55,-0.30634695
W,0,10,56,0.10048691
W,0,10,57,0.08285111
W,0,10,58,-0.19147205
W,0,10,59,-0.03290813
W,0,10,60,-0.23907405
W,0,10,61,-0.15467755
W,0,10,62,-0.18609720
W,0,10,63,0.01453005
W,0,10,64,0.08382703
W,0,10,65,-0.03509052
W,0,10,66,0.19694696
W,0,10,67,-0.20929018
W,0,10,68,0.15574001
W,0,10,69,-0.09230080
W,0,10,70,0.01494270
W,0,10,71,-0.11066348
W,0,10,72,-0.01716604
W,0,10,73,-0.24623682
W,0,10,74,0.26034203
W,0,10,75,-0.04502707
W,0,10,76,-0.16366786
W,0,10,77,-0.02361927
W,0,10,78,-0.24113172
W,0,10,79,-0.04721352
W,0,10,80,-0.07609214
W,0,10,81,0.03120323
W,0,10,82,-0.01629495
W,0,10,83,0.09214026
W,0,10,84,0.08396181
W,0,10,85,-0.14416490
W,0,10,86,-0.09742946
W,0,10,87,0.02580893
W,0,10,88,-0.30692869
W,0,10,89,0.00279162
W,0,10,90,-0.17156254
W,0,10,91,0.22057042
W,0,10,92,-0.01284578
W,0,10,93,-0.19379991
W,0,10,94,-0.29188636
W,0,10,95,-0.09354830
W,0,10,96,-0.05707463
W,0,10,97,0.02157499
W,0,10,98,-0.00625999
W,0,10,99,-0.03624041
W,0,10,100,-0.15719989
W,0,10,101,-0.15590292
W,0,10,102,-0.27257577
W,0,10,103,-0.19508985
W,0,10,104,0.13424326
W,0,10,105,0.33179688
W,0,10,106,-0.07900196
W,0,10,107,0.27419189
W,0,10,108,0.07208539
W,0,10,109,0.00332200
W,0,10,110,0.04568537
W,0,10,111,-0.11989465
W,0,10,112,-0.04695338
W,0,10,113,0.01940604
W,0,10,114,-0.03990220
W,0,10,115,0.01004985
W,0,10,116,0.35891184
W,0,10,117,-0.32445759
W,0,10,118,0.03685765
W,0,10,119,0.16315724
W,0,10,120,0.11238284
W,0,10,121,0.04959146
W,0,10,122,-0.00365856
W,0,10,123,-0.04998907
W,0,10,124,-0.14022522
W,0,10,125,-0.16730519
W,0,10,126,-0.08828444
W,0,10,127,-0.05582291
W,0,11,0,-0.09626669
W,0,11,1,0.09676070
W,0,11,2,-0.09985949
W,0,11,3,0.05673403
W,0,11,4,0.07751552
W,0,11,5,0.13947883
W,0,11,6,-0.00406138
W,0,11,7,0.04319773
W,0,11,8,0.18385577
W,0,11,9,0.16417834
W,0,11,10,0.00688433
W,0,11,11,0.18317664
W,0,11,12,-0.08709467
W,0,11,13,-0.12411630
W,0,11,14,-0.20289107
W,0,11,15,-0.40342274
W,0,11,16,-0.23187736
W,0,11,17,0.34136510
W,0,11,18,0.16535091
W,0,11,19,0.00991941
W,0,11,20,0.19619986
W,0,11,21,0.14620268
W,0,11,22,-0.16496754
W,0,11,23,-0.12015694
W,0,11,24,0.07745942
W,0,11,25,-0.04708814
W,0,11,26,0.02475252
W,0,11,27,0.15830362
W,0,11,28,0.04632819
W,0,11,29,-0.29004470
W,0,11,30,-0.24694261
W,0,11,31,0.26188746
W,0,11,32,0.08620474
W,0,11,33,-0.16248241
W,0,11,34,-0.27066079
W,0,11,35,-0.32453138
W,0,11,36,0.07783364
W,0,11,37,0.11814475
W,0,11,38,-0.20609549
W,0,11,39,-0.06041542
W,0,11,40,-0.13883416
W,0,11,41,-0.10282585
W,0,11,42,-0.01359192
W,0,11,43,0.00707260
W,0,11,44,-0.23480585
W,0,11,45,-0.11494780
W,0,11,46,0.24016362
W,0,11,47,0.07991725
W,0,11,48,0.19591106
W,0,11,49,-0.08336342
W,0,11,50,0.03393036
W,0,11,51,0.19679368
W,0,11,52,0.06010574
W,0,11,53,0.12698936
W,0,11,54,-0.12830129
W,0,11,55,-0.03614955
W,0,11,56,0.02426847
W,0,11,57,0.11572232
W,0,11,58,0.16580369
W,0,11,59,0.02121248
W,0,11,60,-0.20030148
W,0,11,61,-0.29282165
W,0,11,62,0.02071512
W,0,11,63,-0.35531980
W,0,11,64,-0.22960056
W,0,11,65,-0.26431906
W,0,11,66,-0.23740777
W,0,11,67,-0.35917789
W,0,11,68,0.18868583
W,0,11,69,-0.10959752
W,0,11,70,0.22690420
W,0,11,71,-0.16728963
W,0,11,72,0.08953795
W,0,11,73,-0.11945728
W,0,11,74,0.21742998
W,0,11,75,-0.08132616
W,0,11,76,-0.18490262
W,0,11,77,0.28752229
W,0,11,78,0.27376443
W,0,11,79,-0.34527278
W,0,11,80,-0.09720299
W,0,11,81,0.37055400
W,0,11,82,-0.14821036
W,0,11,83,-0.03163841
W,0,11,84,0.09002412
W,0,11,85,-0.35715833
W,0,11,86,-0.01154728
W,0,11,87,-0.23816577
W,0,11,88,0.04815810
W,0,11,89,-0.04319854
W,0,11,90,-0.30773109
W,0,11,91,0.05614371
W,0,11,92,0.00722214
W,0,11,93,-0.20653564
W,0,11,94,-0.08782666
W,0,11,95,-0.02157671
W,0,11,96,-0.13508530
W,0,11,97,0.03135045
W,0,11,98,0.01263090
W,0,11,99,-0.27994838
W,0,11,100,-0.10550921
W,0,11,101,0.04868853
W,0,11,102,0.19320086
W,0,11,103,-0.20298567
W,0,11,104,0.27002916
W,0,11,105,-0.16574331
W,0,11,106,0.02385740
W,0,11,107,-0.22210154
W,0,11,108,0.08646276
W,0,11,109,-0.20969997
W,0,11,110,0.10457397
W,0,11,111,-0.07971465
W,0,11,112,-0.28608757
W,0,11,113,0.19650991
W,0,11,114,0.39330342
W,0,11,115,0.11933804
W,0,11,116,-0.21417506
W,0,11,117,-0.14544103
W,0,11,118,-0.01304881
W,0,11,119,-0.19901757
W,0,11,120,0.26171118
W,0,11,121,0.14336692
W,0,11,122,-0.13640726
W,0,11,123,0.02506638
W,0,11,124,-0.14206287
W,0,11,125,-0.14811008
W,0,11,126,0.29666013
W,0,11,127,-0.05499463
W,0,12,0,-0.08711257
W,0,12,1,0.13149504
W,0,12,2,-0.29749587
W,0,12,3,-0.19614305
W,0,12,4,-0.05843559
W,0,12,5,-0.03600335
W,0,12,6,0.13815340
W,0,12,7,0.33203939
W,0,12,8,-0.06688412
W,0,12,9,0.03757939
W,0,12,10,-0.09486185
W,0,12,11,-0.38820368
W,0,12,12,0.08396099
W,0,12,13,-0.01357105
W,0,12,14,0.25055659
W,0,12,15,-0.29197809
W,0,12,16,0.15886672
W,0,12,17,0.03755070
W,0,12,18,0.19662178
W,0,12,19,-0.07901972
W,0,12,20,-0.07661264
W,0,12,21,-0.10013214
W,0,12,22,-0.16787715
W,0,12,23,-0.24896345
W,0,12,24,-0.10218645
W,0,12,25,-0.17032039
W,0,12,26,0.17955241
W,0,12,27,0.22363505
W,0,12,28,0.05811581
W,0,12,29,0.13193187
W,0,12,30,0.14611052
W,0,12,31,-0.34522620
W,0,12,32,0.17060035
W,0,12,33,-0.15390694
W,0,12,34,-0.27811465
W,0,12,35,-0.14849077
W,0,12,36,-0.21510178
W,0,12,37,-0.06556171
W,0,12,38,-0.24719273
W,0,12,39,-0.07350725
W,0,12,40,-0.13467543
W,0,12,41,-0.04325326
W,0,12,42,-0.01401061
W,0,12,43,0.03317495
W,0,12,44,0.11800302
W,0,12,45,0.08848528
W,0,12,46,0.18979035
W,0,12,47,-0.15927869
W,0,12,48,-0.09192754
W,0,12,49,0.10187910
W,0,12,50,-0.21984549
W,0,12,51,-0.07736564
W,0,12,52,-0.33349553
W,0,12,53,-0.22324397
W,0,12,54,-0.09876946
W,0,12,55,-0.09340949
W,0,12,56,0.13118690
W,0,12,57,0.03634771
W,0,12,58,0.03687507
W,0,12,59,-0.03764681
W,0,12,60,-0.20847151
W,0,12,61,-0.15786767
W,0,12,62,0.14262931
W,0,12,63,0.15303543
W,0,12,64,0.02952705
W,0,12,65,-0.28076223
W,0,12,66,0.33742881
W,0,12,67,-0.10305849
W,0,12,68,-0.05466757
W,0,12,69,-0.05728866
W,0,12,70,-0.04850757
W,0,12,71,-0.26796225
W,0,12,72,0.17987993
W,0,12,73,0.00573051
W,0,12,74,-0.00194165
W,0,12,75,0.11574154
W,0,12,76,0.11231268
W,0,12,77,0.05792973
W,0,12,78,-0.21391933
W,0,12,79,0.11061389
W,0,12,80,-0.08957208
W,0,12,81,0.24187914
W,0,12,82,-0.14725551
W,0,12,83,-0.18066923
W,0,12,84,-0.20801017
W,0,12,85,-0.24581742
W,0,12,86,-0.25140190
W,0,12,87,-0.05531199
W,0,12,88,-0.12033112
W,0,12,89,0.03336791
W,0,12,90,0.09342729
W,0,12,91,0.33655471
W,0,12,92,-0.00798169
W,0,12,93,0.13265394
W,0,12,94,0.00197724
W,0,12,95,-0.10598335
W,0,12,96,-0.32799011
W,0,12,97,0.26231349
W,0,12,98,-0.27066213
W,0,12,99,0.00616082
W,0,12,100,-0.21837939
W,0,12,101,0.09247498
W,0,12,102,-0.15437047
W,0,12,103,0.21392816
W,0,12,104,-0.05952900
W,0,12,105,-0.10832572
W,0,12,106,0.07648586
W,0,12,107,0.15625797
W,0,12,108,0.13045946
W,0,12,109,-0.18875030
W,0,12,110,0.15834463
W,0,12,111,-0.22376846
W,0,12,112,0.01123360
W,0,12,113,-0.00198631
W,0,12,114,-0.20294149
W,0,12,115,-0.04618270
W,0,12,116,0.22747619
W,0,12,117,0.08496901
W,0,12,118,-0.04283419
W,0,12,119,-0.01772107
W,0,12,120,-0.17261222
W,0,12,121,0.20797153
W,0,12,122,0.02248513
W,0,12,123,0.10761580
W,0,12,124,-0.04825296
W,0,12,125,-0.00824023
W,0,12,126,-0.19035146
W,0,12,127,0.12099361
W,0,13,0,0.05227667
W,0,13,1,0.09771905
W,0,13,2,0.15480533
W,0,13,3,0.03314574
W,0,13,4,0.04938928
W,0,13,5,0.02206830
W,0,13,6,-0.22889706
W,0,13,7,-0.10858017
W,0,13,8,0.09830237
W,0,13,9,-0.05207238
W,0,13,10,-0.15062395
W,0,13,11,-0.21294589
W,0,13,12,0.08869675
W,0,13,13,0.12999868
W,0,13,14,0.12221675
W,0,13,15,0.10599561
W,0,13,16,0.13342918
W,0,13,17,0.13508606
W,0,13,18,0.08305944
W,0,13,19,0.06039773
W,0,13,20,0.13665760
W,0,13,21,-0.02465488
W,0,13,22,0.01736541
W,0,13,23,0.06024687
W,0,13,24,0.05871667
W,0,13,25,-0.38942116
W,0,13,26,-0.05584208
W,0,13,27,0.23590252
W,0,13,28,0.26831880
W,0,13,29,-0.01018611
W,0,13,30,-0.09013681
W,0,13,31,0.14871286
W,0,13,32,0.17405333
W,0,13,33,0.20079748
W,0,13,34,0.09932807
W,0,13,35,0.06242433
W,0,13,36,0.06931921
W,0,13,37,0.07173914
W,0,13,38,0.01512682
W,0,13,39,0.14397705
W,0,13,40,-0.15856825
W,0,13,41,0.17999139
W,0,13,42,-0.09602125
W,0,13,43,0.25874731
W,0,13,44,0.07240465
W,0,13,45,0.01087137
W,0,13,46,0.01735716
W,0,13,47,0.16238116
W,0,13,48,-0.33482310
W,0,13,49,-0.02093979
W,0,13,50,-0.08030625
W,0,13,51,-0.14443150
W,0,13,52,-0.02318847
W,0,13,53,0.07092572
W,0,13,54,-0.03555669
W,0,13,55,-0.23682494
W,0,13,56,0.23076239
W,0,13,57,0.28897649
W,0,13,58,0.11113301
W,0,13,59,-0.12992680
W,0,13,60,-0.12176659
W,0,13,61,-0.07487464
W,0,13,62,0.18495376
W,0,13,63,-0.08622254
W,0,13,64,-0.12544858
W,0,13,65,-0.15898089
W,0,13,66,-0.13056377
W,0,13,67,0.02167703
W,0,13,68,0.23370916
W,0,13,69,-0.38848975
W,0,13,70,0.05826025
W,0,13,71,-0.27469096
W,0,13,72,0.25010952
W,0,13,73,-0.08418042
W,0,13,74,-0.30830538
W,0,13,75,0.21815167
W,0,13,76,0.00621344
W,0,13,77,-0.03653087
W,0,13,78,0.06597866
W,0,13,79,0.20998405
W,0,13,80,0.10637150
W,0,13,81,0.01082138
W,0,13,82,0.01115412
W,0,13,83,-0.06319931
W,0,13,84,-0.13171157
W,0,13,85,-0.27975321
W,0,13,86,-0.05116540
W,0,13,87,0.07012025
W,0,13,88,0.01210300
W,0,13,89,0.05456637
W,0,13,90,-0.14085983
W,0,13,91,-0.00640162
W,0,13,92,-0.00497368
W,0,13,93,0.25121099
W,0,13,94,0.25347376
W,0,13,95,0.26775804
W,0,13,96,-0.04830760
W,0,13,97,-0.05048742
W,0,13,98,-0.13725775
W,0,13,99,-0.36427134
W,0,13,100,-0.04658144
W,0,13,101,-0.02778080
W,0,13,102,-0.14355062
W,0,13,103,0.17308713
W,0,13,104,0.15805782
W,0,13,105,-0.02304073
W,0,13,106,-0.10919232
W,0,13,107,0.33723605
W,0,13,108,-0.24294041
W,0,13,109,0.25952545
W,0,13,110,-0.05618435
W,0,13,111,-0.23319311
W,0,13,112,-0.19250952
W,0,13,113,0.12166099
W,0,13,114,0.12148602
W,0,13,115,0.08575889
W,0,13,116,0.33078703
W,0,13,117,-0.13689798
W,0,13,118,-0.00403928
W,0,13,119,0.14098674
W,0,13,120,-0.24976738
W,0,13,121,0.05867077
W,0,13,122,0.08971074
W,0,13,123,-0.02172680
W,0,13,124,0.01807593
W,0,13,125,-0.11589602
W,0,13,126,0.21225514
W,0,13,127,0.10066517
W,0,14,0,-0.11287484
W,0,14,1,0.11893854
W,0,14,2,-0.06420674
W,0,14,3,0.00616746
W,0,14,4,-0.26137665
W,0,14,5,-0.01199911
W,0,14,6,-0.00636426
W,0,14,7,-0.19947982
W,0,14,8,0.08125211
W,0,14,9,0.19920048
W,0,14,10,-0.20647937
W,0,14,11,0.01507100
W,0,14,12,0.18430457
W,0,14,13,0.22647360
W,0,14,14,0.13087900
W,0,14,15,0.00453756
W,0,14,16,-0.09919957
W,0,14,17,-0.05650193
W,0,14,18,0.01675783
W,0,14,19,0.16858137
W,0,14,20,0.08526288
W,0,14,21,0.12539454
W,0,14,22,0.05788663
W,0,14,23,-0.23412915
W,0,14,24,-0.05718306
W,0,14,25,-0.25267816
W,0,14,26,-0.12426074
W,0,14,27,-0.23248257
W,0,14,28,0.06171973
W,0,14,29,-0.10232694
W,0,14,30,-0.05690144
W,0,14,31,0.08250801
W,0,14,32,0.21021019
W,0,14,33,-0.18319717
W,0,14,34,0.21001397
W,0,14,35,0.20672682
W,0,14,36,0.22014521
W,0,14,37,-0.07649151
W,0,14,38,-0.09026434
W,0,14,39,0.03354890
W,0,14,40,-0.05044826
W,0,14,41,0.19969593
W,0,14,42,-0.00199325
W,0,14,43,-0.23824233
W,0,14,44,-0.20162992
W,0,14,45,-0.14401825
W,0,14,46,0.15547462
W,0,14,47,-0.05018626
W,0,14,48,0.16229162
W,0,14,49,-0.21040651
W,0,14,50,0.05813935
W,0,14,51,-0.18545522
W,0,14,52,0.31417304
W,0,14,53,0.05085754
W,0,14,54,-0.10188213
W,0,14,55,0.13876757
W,0,14,56,-0.35401472
W,0,14,57,0.09345328
W,0,14,58,-0.19089250
W,0,14,59,-0.00713108
W,0,14,60,-0.06058440
W,0,14,61,0.10581196
W,0,14,62,-0.13306502
W,0,14,63,0.13629927
W,0,14,64,0.19973317
W,0,14,65,0.08719692
W,0,14,66,0.24319400
W,0,14,67,-0.25127339
W,0,14,68,0.11426117
W,0,14,69,0.05152176
W,0,14,70,0.04699808
W,0,14,71,0.34472331
W,0,14,72,-0.25394702
W,0,14,73,0.12689483
W,0,14,74,-0.15430778
W,0,14,75,0.01933408
W,0,14,76,0.12941539
W,0,14,77,-0.10815442
W,0,14,78,-0.18276280
W,0,14,79,0.02451022
W,0,14,80,0.28948987
W,0,14,81,-0.16861570
W,0,14,82,0.15032354
W,0,14,83,-0.29220062
W,0,14,84,0.12863867
W,0,14,85,-0.19931996
W,0,14,86,-0.05814439
W,0,14,87,0.03226902
W,0,14,88,-0.14242034
W,0,14,89,-0.44143796
W,0,14,90,-0.17937379
W,0,14,91,-0.20150633
W,0,14,92,-0.20454282
W,0,14,93,0.13453314
W,0,14,94,0.02090058
W,0,14,95,0.11849570
W,0,14,96,0.02192963
W,0,14,97,0.22290987
W,0,14,98,0.26131609
W,0,14,99,0.08860731
W,0,14,100,-0.29449874
W,0,14,101,0.31327483
W,0,14,102,0.00993111
W,0,14,103,-0.13424420
W,0,14,104,0.01586090
W,0,14,105,-0.04309298
W,0,14,106,-0.35700929
W,0,14,107,-0.28637844
W,0,14,108,-0.30716059
W,0,14,109,0.08338902
W,0,14,110,-0.06937030
W,0,14,111,0.26615265
W,0,14,112,0.10068410
W,0,14,113,-0.08817320
W,0,14,114,0.17014799
W,0,14,115,0.05129566
W,0,14,116,0.45030007
W,0,14,117,-0.14067049
W,0,14,118,0.02472941
W,0,14,119,0.20712176
W,0,14,120,0.20924842
